Westlab Epsom Salt 2kg,https://www.lookfantastic.com/westlab-epsom-salt-2kg/11227747.html,Bath Salts,['magnesium sulfate'],£5.33
Westlab Sleep Bathing Salts 1kg,https://www.lookfantastic.com/westlab-sleep-bathing-salts-1000g/12042467.html,Bath Salts,"['magnesium sulfate', 'maris sal', 'lavandula angustifolia', 'cananga odorata flower oil', 'jasminum officinale extract', 'parfum', 'linalool', 'benzyl benzoate']",£6.99
Westlab Himalayan Salt 1kg,https://www.lookfantastic.com/westlab-himalayan-salt-1kg/10546714.html,Bath Salts,['sodium chloride'],£3.33
Westlab Recover Bathing Salts 1kg,https://www.lookfantastic.com/westlab-recover-bathing-salts-1000g/12042465.html,Bath Salts,"['magnesium sulfate', 'salix alba extract', 'arnica montana extract', 'cedrus atlantica bark oil', 'eucalyptus globulus', 'piper nigrum fruit extract', 'mentha viridis extract', 'limonene']",£6.99
Westlab Mindful Bathing Salts 1kg,https://www.lookfantastic.com/westlab-mindful-bathing-salts-1000g/12042468.html,Bath Salts,"['magnesium sulfate', 'himalayan salts', 'cannabis sativa extract', 'cedrus atlantica bark oil', 'citrus aurantium dulcis', 'pelargonium graveolens extract ', 'boswellia carterii oil', 'citrus aurantium bergamia', 'parfum', 'limonene', 'citronellol', 'citral', 'geraniol']",£6.99
Westlab Reviving Epsom Salt Bath Fizzer,https://www.lookfantastic.com/westlab-reviving-epsom-salt-bath-fizzer/11665889.html,Bath Salts,"['sodium bicarbonate', 'magnesium sulfate', 'citric acid', 'prunus amygdalus dulcis', 'eucalyptus globulus', 'parfum', 'mentha viridis extract', 'ci 75810', 'limonene']",£3.49
Westlab Relaxing Dead Sea Salt Bath Fizzer,https://www.lookfantastic.com/westlab-relaxing-dead-sea-salt-bath-fizzer/11665891.html,Bath Salts,"['sodium bicarbonate', 'citric acid', 'maris sal', 'prunus amygdalus dulcis', 'parfum', 'lavandula angustifolia', 'anthemis nobilis flower water', 'ci 28440', 'linalool']",£3.49
Westlab Cleanse Bathing Salts 1kg,https://www.lookfantastic.com/westlab-cleanse-bathing-salts-1000g/12042466.html,Bath Salts,"['magnesium sulfate', 'himalayan salts', 'palmaria palmata extract', 'alaria esculenta extract', 'cedrus atlantica bark oil', 'citrus limon juice extract', 'citrus aurantium dulcis', 'pelargonium graveolens extract', 'litsea cubeba fruit extract', 'rosa damascena', 'citrus grandis', 'cymbopogon schoenanthus oil', 'parfum', 'limonene', 'citronellol', 'geraniol', 'citral']",£6.99
Bubble T Summer Fruits Tea Bath Bomb Fizzers (10 x 8g),https://www.lookfantastic.com/bubble-t-summer-fruits-tea-bath-bomb-fizzers-10-x-8g/11909796.html,Bath Salts,"['sodium bicarbonate', 'sodium sulfate', 'citric acid', 'parfum', 'peg-400', 'lycium chinense extract', 'propylene glycol', 'denatonium benzoate', 'benzyl alcohol', 'benzyl benzoate', 'benzyl salicylate', 'geraniol', 'linalool', 'ci 16035', 'ci 17200']",£5.99
Bubble T Bath Fizzer - Hibiscus & Acai Berry Tea 180g,https://www.lookfantastic.com/bubble-t-bath-fizzer-hibiscus-acai-berry-tea-180g/11284524.html,Bath Salts,"['sodium bicarbonate', 'sodium sulfate', 'citric acid', 'parfum', 'peg-400', 'lycium chinense extract', 'propylene glycol', 'citrus aurantium dulcis', 'limonene', 'linalool', 'ci 16035', 'ci 17200']",£3.00
Westlab Himalayan Salt 5kg,https://www.lookfantastic.com/westlab-himalayan-salt-5kg/11227751.html,Bath Salts,['sodium chloride'],£14.99
Westlab Cleansing Himalayan Salt Bath Fizzer,https://www.lookfantastic.com/westlab-cleansing-himalayan-salt-bath-fizzer/11665890.html,Bath Salts,"['sodium bicarbonate', 'citric acid', 'himalayan salts', 'prunus amygdalus dulcis', 'parfum', 'cedrus atlantica bark oil', 'cananga odorata flower oil', 'litsea cubeba fruit extract', 'citrus limon juice extract', 'ci 42044', 'citral', 'limonene', 'linalool', 'benzyl benzoate', 'benzyl salicylate', 'citronellol']",£3.49
AHAVA Liquid Dead Sea Salt 200ml,https://www.lookfantastic.com/ahava-liquid-dead-sea-salt-200ml/11286026.html,Bath Salts,"['maris aqua', 'polysorbate-20', 'peg-7 glyceryl cocoate', 'hydroxyethyl cellulose', 'pvp', 'citrus grandis', 'tocopherol', 'dunaliella salina extract ', 'hydrogenated polydecene', 'arganine']",£19.99
Sea Magik Salted Turmeric Serenity Salts 1kg,https://www.lookfantastic.com/sea-magik-salted-turmeric-serenity-salts-1kg/12062261.html,Bath Salts,"['maris sal', 'magnesium sulfate', 'maltodextrin', 'citrus limon juice extract', 'citrus aurantium dulcis', 'citrus aurantium amara flower water', 'eugenia', 'eugenia', 'eucalyptus globulus', 'carthamus tinctorius extract', 'curcuma longa root extract', 'limonene', 'linalool', 'eugenol']",£8.99
Sanctuary Spa Exquisite Bath Salts (Rose Radiance) 350g,https://www.lookfantastic.com/sanctuary-spa-exquisite-bath-salts-rose-radiance/12255323.html,Bath Salts,"['sodium chloride', 'parfum', 'synthetic fluorphlogopite', 'silica', 'ppg-26 buteth-26', 'triticum vulgare bran extract', 'castor oil', 'ci 77019', 'tocopheryl acetate', 'disodium edta', 'butylene glycol', 'ci 77861', 'sigesbeckia orientalis extract', 'rabdosia rubescens extract', 'hexyl cinnamal', 'linalool', 'limonene', 'benzyl salicylate', 'benzyl benzoate', 'titanium dioxide', 'ci 77491', 'ci 14700', 'ci 19140', 'ci 42090']",£16.00
Sea Magik Himalayan Spa Salts 1kg,https://www.lookfantastic.com/sea-magik-himalayan-spa-salts-1kg/11863732.html,Bath Salts,['sodium chloride'],£5.99
Bubble T Bath Salts Moroccan Mint Tea 500g,https://www.lookfantastic.com/bubble-t-bath-salts-moroccan-mint-tea-500g/12322519.html,Bath Salts,"['sodium chloride', 'parfum', 'lycium chinense extract', 'propylene glycol', 'mentha arvensis leaf oil', 'limonene', 'linalool', 'ci 19140', 'ci 42090']",£4.99
Bubble T Bath Salts Hibiscus & Acai Berry Tea 500g,https://www.lookfantastic.com/bubble-t-bath-salts-hibiscus-acai-berry-tea-500g/12322517.html,Bath Salts,"['sodium chloride', 'glycerin', 'parfum', 'camellia sinensis extract', 'arnica montana extract', 'phenoxyethanol', 'ethylhexyl glycerin', 'lycium barbarum extract', 'ci 17200', 'ci 19140']",£4.99
Ortigia Fico d'India Bath Salts (500g),https://www.lookfantastic.com/ortigia-fico-d-india-bath-salts-500g/10957691.html,Bath Salts,['maris sal'],£22.00
Sea Magik Epsom Spa Salts 1kg,https://www.lookfantastic.com/sea-magik-epsom-spa-salts-1kg/11863731.html,Bath Salts,['magnesium sulfate'],£5.99
Sea Magik Activated Charcoal Salts 1kg,https://www.lookfantastic.com/sea-magik-activated-charcoal-salts-1kg/11863730.html,Bath Salts,"['maris sal', 'charcoal powder', 'eucalyptus globulus', 'rosmarinus officinalis extract', 'limonene']",£8.99
Sea Magik Epsom Spa Salts 5kg,https://www.lookfantastic.com/sea-magik-epsom-spa-salts-5kg/11974756.html,Bath Salts,['magnesium sulfate'],£19.95
Spa Magik Organiks Sleep Therapy Deep Sleep Lavender Bath Salts,https://www.lookfantastic.com/spa-magik-organiks-sleep-therapy-deep-sleep-lavender-bath-salts/11391758.html,Bath Salts,"['maris sal', 'persea gratissima oil', 'citrus aurantium bergamia', 'sandalwood', 'citrus limon juice extract', 'cedrus atlantica bark oil', 'pogostemon cablin flower extract', 'myroxylon pereirae (balsam peru) oil', 'dipteryx odorata bean extract', 'vetiveria zizanoides root oil', 'cinnamomum cassia oil', 'elettaria cardamomum seed oil', 'parfum', 'lavandula angustifolia', 'aloe barbadenis extract', 'opuntia streptacantha (cactus) stem extract ', 'glycerin ', 'phenoxyethanol', 'simmondsia chinensis leaf extract', 'olea europaea fruit oil', 'limonene']",£12.50
Cowshed SLEEP Calming Bath Salts,https://www.lookfantastic.com/cowshed-sleep-calming-bath-salts/12201685.html,Bath Salts,"['maris sal', 'himalayan salts', 'glycerin', 'capric triglyceride', 'alchemilla vulgaris extract', 'hypericum perforatum flower extract', 'achillea millefolium extract', 'squalene', 'guaiazulene', 'parfum', 'backhousia citriodora leaf oil', 'salvia sclarea', 'anthemis nobilis flower water', 'cananga odorata flower oil', 'lavandula angustifolia', 'styrax tonkinensis (benzoin) resin extract', 'citrus aurantium amara flower water', 'tilia cordata flower extract', 'citrus aurantium amara flower water', 'melissa officinalis leaf oil', 'valeriana officinalis (valerian) root oil', 'linalool', 'citral']",£18.00
Mauli Himalayan Healing Salts 460g,https://www.lookfantastic.com/mauli-himalayan-healing-salts-460g/11377497.html,Bath Salts,"['himalayan salts', 'geranium', 'citrus aurantium dulcis', 'citrus grandis', 'lime', 'pogostemon cablin flower extract', 'sandalwood', 'frankincense', 'himalayan cedarwood', 'turkish rose', 'jasmine sambac absolute', 'rose otto', 'vanilla absolute', 'lavender', 'rose quartz crystals', 'citronellol', 'geraniol', 'linalool', 'eugenol', 'cinnamal', 'benzyl alcohol', 'farnesol']",£42.00
Spa Magik Organiks Muscle Therapy Ache Away Eucalyptus Bath Salts,https://www.lookfantastic.com/spa-magik-organiks-muscle-therapy-ache-away-eucalyptus-bath-salts/11391760.html,Bath Salts,"['maris sal', 'eucalyptus globulus', 'mentha piperita extract', 'aloe barbadenis extract', 'opuntia streptacantha (cactus) stem extract', 'glycerin', 'phenoxyethanol', 'simmondsia chinensis leaf extract', 'olea europaea fruit oil']",£12.50
L:A BRUKET No. 090 Sea Salt Bath Salt 300g,https://www.lookfantastic.com/l-a-bruket-no.-090-sea-salt-bath-salt-300g/11369959.html,Bath Salts,['sodium chloride'],£6.00
AHAVA Natural Dead Sea Bath Salts,https://www.lookfantastic.com/ahava-natural-dead-sea-bath-salts/11293891.html,Bath Salts,['maris sal'],£6.49
"L:A BRUKET Marigold, Orange and Geranium Sea Salt Bath 450g",https://www.lookfantastic.com/l-a-bruket-marigold-orange-and-geranium-sea-salt-bath-450g/12191147.html,Bath Salts,"['geraniol', 'limonene', 'linalool', 'sodium chloride', 'calendula officinalis extract']",£23.00
Bubble T Bath Salts Lemongrass & Green Tea 500g,https://www.lookfantastic.com/bubble-t-bath-salts-lemongrass-green-tea-500g/12322518.html,Bath Salts,"['sodium chloride', 'parfum', 'lycium chinense extract', 'propylene glycol', 'citrus aurantium bergamia', 'cymbopogon citratus oil', 'citral', 'limonene', 'linalool', 'ci 14700', 'ci 19140']",£4.99
ila-spa Bath Salts for Cleansing 500g,https://www.lookfantastic.com/ila-spa-bath-salts-for-cleansing-500g/11355243.html,Bath Salts,"['himalayan salts', 'lavandula angustifolia', 'pelargonium graveolens extract', 'juniperus communis fruit extract', 'cymbopogon schoenanthus oil', 'pogostemon cablin flower extract', 'citral', 'citronellol', 'geraniol', 'limonene', 'linalool']",£39.20
Sea Magik Himalayan Spa Salts 5kg,https://www.lookfantastic.com/sea-magik-himalayan-spa-salts-5kg/11974757.html,Bath Salts,['sodium chloride'],£19.95
Westlab Cleansing Shower Wash with Pure Himalayan Salt Minerals 400ml,https://www.lookfantastic.com/westlab-cleansing-shower-wash-with-pure-himalayan-salt-minerals-400ml/11755307.html,Body Wash,"['cocamidopropyl betaine', 'glycerin', 'disodium lauryl sulfosuccinate', 'himalayan salts', 'coco-glucoside', 'sodium lauroyl', 'parfum', 'peg-200 hydrogenated glyceryl palmate', 'sodium benzoate', 'peg-7 glyceryl cocoate', 'potassium sorbate', 'citric acid', 'sodium hydroxide', '']",£1.99
Westlab Reviving Shower Wash with Pure Epsom Salt Minerals 400ml,https://www.lookfantastic.com/westlab-reviving-shower-wash-with-pure-epsom-salt-minerals-400ml/11755306.html,Body Wash,"['cocamidopropyl betaine', 'glycerin', 'disodium lauryl sulfosuccinate', 'coco-glucoside', 'magnesium sulfate', 'sodium chloride', 'sodium lauroyl', 'parfum', 'peg-200 hydrogenated glyceryl palmate', 'sodium benzoate', 'peg-7 glyceryl cocoate', 'limonene', 'potassium sorbate', 'citric acid', 'hexyl cinnamal', 'linalool', 'sodium hydroxide', '']",£1.99
AMELIORATE Nourishing Body Wash 200ml,https://www.lookfantastic.com/ameliorate-nourishing-body-wash-200ml/11865356.html,Body Wash,"['peg-7 glyceryl cocoate', 'disodium cocoamphodiacetate', 'sodium lauroyl', 'cocamidopropyl betaine', 'acrylates copolymer', 'sodium chloride', 'glycerin', 'parfum', 'phenoxyethanol', 'glycol distearate', 'borago officinalis seed oil', 'camelina sativa seed oil', 'castor oil', 'trideceth-9', 'laureth-4', 'styrene/acrylates', '1,2-hexanediol', 'caprylyl glycol', 'ethylhexyl glycerin', 'polyquaternium-10', 'disodium edta', 'sodium hydroxide', 'linalool', 'citronellol', 'hydrolyzed lactis proteinum', 'propylene glycol', 'citrus aurantium dulcis', 'limonene', 'coumarin', 'juniperus mexicana oil', 'lactic acid', 'alpha-isomethyl ionone', 'citric acid', 'pelargonium graveolens extract', 'pentylene glycol', 'serine', 'sodium lactate', 'sorbitol', 'urea', 'benzoic acid', 'tocopherol', 'allantoin']",£10.50
Bulldog Lemon & Bergamot Shower Gel 500ml,https://www.lookfantastic.com/bulldog-lemon-bergamot-shower-gel-500ml/12117257.html,Body Wash,"['cocamidopropyl betaine', 'sodium methyl cocoyl taurate', 'sodium chloride', 'glycerin', 'lauryl glucoside', 'sodium methyl oleoyl taurate', 'sodium pca', 'sodium lauroyl', 'sodium benzoate', 'citric acid', 'parfum', 'potassium sorbate', 'limonene', 'eugenol']",£3.38
Molton Brown Coastal Cypress & Sea Fennel Bath and Shower Gel 300ml,https://www.lookfantastic.com/molton-brown-coastal-cypress-sea-fennel-bath-and-shower-gel-300ml/11739213.html,Body Wash,"['sodium laureth sulfate', 'cocamidopropyl betaine', 'parfum', 'laureth-7', 'glycerin', 'sodium chloride', 'coco-glucoside', 'callitris columellaris leaf/wood extract', 'crithmum maritimum extract', 'polyquaternium-7', 'lonicera caprifolium (melsuckle) flower extract', 'lonicera japonica (melsuckle) flower extract', 'propylene glycol', 'butylene glycol', 'capric triglyceride', 'lauryl alcohol', 'myristyl alcohol', 'hydrogenated palm glycerides citrate', 'ppg-26 buteth-26', 'ethylhexyl methoxycinnamate', 'butyl methoxydibenzoylmethane', 'ethylhexyl salicylate', 'castor oil', 'limonene', 'alpha-isomethyl ionone', 'linalool', 'tetrasodium glutamate diacetate', 'tocopherol', 'sodium phytate', 'alcohol denat', 'benzyl alcohol', 'phenoxyethanol', 'sodium benzoate', 'sorbic acid', 'citric acid', 'sodium hydroxide', 'peg-150 pentaerythrityl tetrastearate', 'ppg-2 hydroxyethyl cocamide', 'ci 42090', 'ci 17200', 'ci 19140']",£22.00
Molton Brown Black Peppercorn Body Wash 300ml,https://www.lookfantastic.com/molton-brown-black-peppercorn-body-wash-300ml/10881872.html,Body Wash,"['sodium laureth sulfate', 'cocamidopropyl betaine', 'parfum', 'propylene glycol', 'glycerin', 'laureth-7', 'sodium chloride', 'coco-glucoside', 'piper nigrum fruit extract', 'lonicera caprifolium (melsuckle) flower extract', 'lonicera japonica (melsuckle) flower extract', 'polyquaternium-7', 'hydrogenated palm glycerides citrate', 'castor oil', 'ethylhexyl salicylate', 'butyl methoxydibenzoylmethane', 'diethylhexyl syringylidenemalonate', 'ppg-2 hydroxyethyl cocamide', 'limonene', 'linalool', 'citronellol', 'hydroxycitronellal', 'citral', 'butylphenyl methylpropional', 'coumarin', 'tetrasodium glutamate diacetate', 'sodium phytate', 'tocopherol', 'alcohol denat', 'sodium benzoate', 'potassium sorbate', 'phenoxyethanol', 'citric acid', 'sodium hydroxide', 'peg-150 pentaerythrityl tetrastearate', 'ci 14700', 'ci 42090']",£22.00
Bulldog Peppermint & Eucalyptus Shower Gel 500ml,https://www.lookfantastic.com/bulldog-peppermint-eucalyptus-shower-gel-500ml/12117255.html,Body Wash,"['cocamidopropyl betaine', 'sodium methyl cocoyl taurate', 'glycerin', 'sodium chloride', 'lauryl glucoside', 'sodium methyl oleoyl taurate', 'sodium pca', 'sodium lauroyl', 'sodium benzoate', 'citric acid', 'parfum', 'potassium sorbate']",£3.38
Molton Brown Delicious Rhubarb and Rose Bath and Shower Gel (300ml),https://www.lookfantastic.com/molton-brown-delicious-rhubarb-and-rose-bath-and-shower-gel-300ml/11082964.html,Body Wash,"['sodium laureth sulfate', 'cocamidopropyl betaine', 'parfum', 'laureth-7', 'sodium chloride', 'propylene glycol', 'coco-glucoside', 'lonicera caprifolium (melsuckle) flower extract', 'lonicera japonica (melsuckle) flower extract', 'rheum rhabarbarum stalk extract', 'rosa multiflora fruit extract', 'ethylhexyl glycerin', 'glycerin', 'ppg-26 buteth-26', 'castor oil', 'benzophenone-4', 'butyl methoxydibenzoylmethane', 'ethylhexyl methoxycinnamate', 'ethylhexyl salicylate', 'benzyl alcohol', 'benzyl salicylate', 'citral', 'citronellol', 'geraniol', 'limonene', 'linalool', 'sodium phytate', 'tetrasodium glutamate diacetate', 'butylene glycol', 'salicylic acid', 'sorbic acid', 'phenoxyethanol', 'sodium hydroxide', 'caramel', 'ci 17200']",£22.00
Elizabeth Arden White Tea Shower Gel 400ml,https://www.lookfantastic.com/elizabeth-arden-white-tea-shower-gel-400ml/11394277.html,Body Wash,"['sodium laureth sulfate', 'polysorbate-20', 'parfum', 'decyl glucoside', 'lauryl glucoside', 'cocamidopropyl betaine', 'peg-150 distearate', 'sodium chloride', 'dimethicon', 'butylene glycol', 'camellia sinensis extract', 'peg-150 pentaerythrityl tetrastearate', 'peg-6 capric triglyceride', 'bht', 'farnesol', 'geraniol', 'linalool', 'dmdm hydantoin', 'phenoxyethanol']",£13.00
Bulldog Original Shower Gel 500ml,https://www.lookfantastic.com/bulldog-original-shower-gel-500ml/12117256.html,Body Wash,"['aloe barbadenis extract', 'coco-glucoside', 'cocamidopropyl betaine', 'disodium cocoamphodiacetate', 'glycerin', 'rosmarinus officinalis extract', 'citrus aurantium bergamia', 'coriandrum sativum extract', 'mentha piperita extract', 'eucalyptus globulus', 'litsea cubeba fruit extract', 'ocimum basilicum (basil) oil', 'menthol', 'acrylates /c10-30 alkyl acrylate crosspolymer', 'sodium chloride', 'limonene', 'linalool', 'sodium hydroxide', 'benzoic acid', 'dehydroacetic acid', 'phenoxyethanol']",£3.38
L'Oréal Paris Men Expert Total Clean Shower Gel 300ml,https://www.lookfantastic.com/l-oreal-paris-men-expert-total-clean-shower-gel-300ml/11324335.html,Body Wash,"['sodium laureth sulfate', 'glycerin', 'acrylates copolymer', 'parfum', 'sodium chloride', 'cocamidopropyl betaine', 'ci 19140', 'ci 14700', 'charcoal powder', 'sodium benzoate', 'sodium hydroxide', 'sodium dehydroacetate', 'ppg-5-ceteth-20', 'peg-150 pentaerythrityl tetrastearate', 'peg-6 capric triglyceride', 'peg-90m', 'salicylic acid', 'polyquaternium-7', 'polyglycerin-10', 'polyglyceryl-10 myristate', 'polyglyceryl-10 stearate', 'limonene', 'linalool', 'pentylene glycol', 'mentha piperita extract', 'citric acid', 'bht', 'coumarin', 'styrene/acrylates']",£2.99
Molton Brown Fiery Pink Bath and Shower Gel 300ml,https://www.lookfantastic.com/molton-brown-fiery-pink-bath-and-shower-gel-300ml/10881870.html,Body Wash,"['sodium laureth sulfate', 'laureth-4', 'parfum', 'castor oil', 'lonicera caprifolium (melsuckle) flower extract', 'lonicera japonica (melsuckle) flower extract', 'capric triglyceride', 'lauryl alcohol', 'myristyl alcohol', 'peg-18 glyceryl oleate/cocoate', 'ethylhexyl salicylate', 'butyl methoxydibenzoylmethane', 'diethylhexyl syringylidenemalonate', 'limonene', 'butylphenyl methylpropional', 'hydroxycitronellal', 'citral', 'tetrasodium glutamate diacetate', 'sodium phytate', 'tocopherol', 'butylene glycol', 'alcohol denat', 'propylene glycol', 'phenoxyethanol', 'benzyl alcohol', 'sorbic acid', 'sodium chloride', 'citric acid', 'sodium hydroxide', 'ci 17200', 'ci 15985', 'ci 42090', 'ci 14700']",£22.00
Jo Malone London Lime Basil and Mandarin Soap 100g,https://www.lookfantastic.com/jo-malone-london-lime-basil-and-mandarin-soap-100g/12079152.html,Body Wash,"['stearic acid', 'butylene glycol', 'ethylhexyl palmitate', 'tocopheryl acetate', 'prunus armeniaca fruit extract', 'glycerin', 'coco-caprylate', 'hydrogenated polyisobutene', 'ethylhexyl hydroxystearate', 'dimethicon', 'triethanolamine', 'cetyl alcohol', 'saccharomyces lysate extract', 'hordeum vulgare extract', 'triticum vulgare bran extract', 'sodium hyaluronate', 'carbomer', 'paeonia albiflora (peony) root extract', 'sorbitan stearate', 'phytosphingosine', 'trehalose', 'caffeinee', 'cholesterol', 'linoleic acid', 'hydrogenated lecithin', 'parfum', 'squalene', 'propylene glycol dicoco-caprylate', 'disodium edta', 'hydroxyisohexyl 3-cyclohexene', 'limonene', 'linalool', 'hexyl cinnamal', 'bht', 'sodium dehydroacetate', 'phenoxyethanol']",£16.00
ESPA Bergamot and Jasmine Bath and Shower Gel 250ml,https://www.lookfantastic.com/espa-bergamot-jasmine-bath-shower-gel/12226515.html,Body Wash,"['cocamidopropyl betaine', 'sodium lauroyl', 'polyglyceryl-4 coco-caprylate', 'sodium lauryl sulfoacetate', 'caprylyl wheat bran/straw glycosides (from wheat bran)', 'peg-120 methyl glucose dioleate', 'benzyl alcohol', 'betaine', 'limonene', 'sodium chloride', 'sodium sulfate', 'parfum', 'citrus aurantium bergamia', 'citrus limon juice extract', 'juniperus mexicana oil', 'citrus aurantium dulcis', 'sodium benzoate', 'citrus aurantifolia oil', 'eucalyptus globulus', 'linalool', 'dehydroacetic acid', 'abies sibirica oil', 'mentha arvensis leaf oil', 'zingiber officinale root oil', 'citral', 'cupressus sempervirens fruit extract', 'cymbopogon nardus oil', 'melaleuca alternifolia leaf extract', 'myrocarpus fastigiatus oil', 'cistus ladaniferus oil', 'dipteryx odorata bean extract', 'ferula galbaniflua resin oil', 'fucus vesiculosus extract', 'jasminum officinale extract', 'lavandula angustifolia', 'tocopherol', 'citric acid']",£19.00
Molton Brown Orange & Bergamot Bath and Shower Gel,https://www.lookfantastic.com/molton-brown-orange-bergamot-bath-and-shower-gel/10881881.html,Body Wash,"['sodium laureth sulfate', 'cocamidopropyl betaine', 'propylene glycol', 'glycerin', 'limonene', 'parfum', 'sodium chloride', 'coco-glucoside', 'citrus aurantium dulcis', 'polyquaternium-7', 'hydrogenated palm glycerides citrate', 'laureth-7', 'castor oil', 'ethylhexyl salicylate', 'butyl methoxydibenzoylmethane', 'diethylhexyl syringylidenemalonate', 'ppg-2 hydroxyethyl cocamide', 'linalool', 'hexyl cinnamal', 'amyl cinnamal', 'hydroxycitronellal', 'eugenol', 'butylphenyl methylpropional', 'tetrasodium glutamate diacetate', 'tocopherol', 'sodium benzoate', 'citric acid', 'sodium hydroxide', 'peg-150 pentaerythrityl tetrastearate']",£22.00
Sanctuary Spa Classic Body Wash 250ml,https://www.lookfantastic.com/sanctuary-spa-classic-body-wash-250ml/11794089.html,Body Wash,"['sodium laureth sulfate', 'glycerin', 'acrylates/c10-30 alkyl', 'castor oil', 'phenoxyethanol', 'sodium benzoate', 'sodium hydroxide', 'parfum', 'benzyl alcohol', 'butyl methoxydibenzoylmethane', 'propylene glycol', 'sesamium indicum seed oil', 'aluminum starch octenylsuccinate', 'agar', 'simmondsia chinensis leaf extract', 'tocopheryl acetate', 'chlorphenesin', 'ci 77019', 'polyquaternium-39', 'ci 77861', 'hexyl cinnamal', 'linalool', 'limonene', 'benzyl salicylate', 'ci 73360', 'ci 15985', 'titanium dioxide', 'ci 16035', 'ci 42090']",£6.00
Sukin Botanical Body Wash (500ml),https://www.lookfantastic.com/sukin-botanical-body-wash-500ml/10961551.html,Body Wash,"['aloe barbadenis extract', 'cocamidopropyl betaine', 'decyl glucoside', 'peg-150 pentaerythrityl tetrastearate', 'glycerin', 'rosa canina flower oil', 'simmondsia chinensis leaf extract', 'persea gratissima oil', 'tocopherol', 'chamomilla recutita flower oil', 'yucca schidigera extract', 'lavandula angustifolia', 'citrus tangerina extract', 'citrus nobilis oil', 'lavandula angustifolia', 'vanillin', 'vanilla planifolia extract', 'phenoxyethanol', 'benzyl alcohol', 'limonene', 'linalool']",£9.95
Molton Brown Russian Leather Bath & Shower Gel 300ml,https://www.lookfantastic.com/molton-brown-russian-leather-bath-shower-gel-300ml/11538185.html,Body Wash,"['sodium laureth sulfate', 'cocamidopropyl betaine', 'parfum', 'glycerin', 'sodium chloride', 'coco-glucoside', 'propylene glycol', 'polyquaternium-7', 'lonicera caprifolium (melsuckle) flower extract', 'lonicera japonica (melsuckle) flower extract', 'laureth-7', 'castor oil', 'ethylhexyl salicylate', 'butyl methoxydibenzoylmethane', 'diethylhexyl syringylidenemalonate', 'coumarin', 'tocopherol', 'sodium phytate', 'tetrasodium glutamate diacetate', 'sodium benzoate', 'phenoxyethanol', 'citric acid', 'sodium hydroxide', 'peg-150 pentaerythrityl tetrastearate', 'ppg-2 hydroxyethyl cocamide', 'hydrogenated palm glycerides citrate', 'alcohol denat', 'ci 42090', 'ci 14700', 'ci 15985']",£22.00
Burt's Bees Baby Bee Shampoo & Body Wash (236ml),https://www.lookfantastic.com/burt-s-bees-baby-bee-shampoo-body-wash-235ml/10542794.html,Body Wash,"['decyl glucoside', 'cocamidopropyl betaine', 'lauryl glucoside', 'sucrose laurate', 'glycerin', 'parfum', 'betaine', 'sodium cocoyl hydrolyzed soy protein', 'coco-glucoside', 'xanthan gum', 'glucose', 'glyceryl oleate', 'sodium chloride', 'citric acid', 'potassium iodide', 'potassium thiocyanate', 'tocopherol', 'glucose oxidase', 'lactoperoxidase', 'hydrogenated palm glycerides citrate', 'lecithin', 'ascorbyl palmitate', 'limonene']",£8.49
Bulldog Black Pepper & Vetiver Shower Gel 500ml,https://www.lookfantastic.com/bulldog-black-pepper-vetiver-shower-gel-500ml/12117258.html,Body Wash,"['cocamidopropyl betaine', 'sodium methyl cocoyl taurate', 'sodium chloride', 'glycerin', 'lauryl glucoside', 'sodium methyl oleoyl taurate', 'sodium pca', 'sodium lauroyl', 'sodium benzoate', 'citric acid', 'parfum', 'potassium sorbate', 'limonene', 'eugenol']",£3.38
Rituals The Ritual of Sakura Foaming Shower Gel (200ml),https://www.lookfantastic.com/rituals-the-ritual-of-sakura-foaming-shower-gel-200ml/11264136.html,Body Wash,"['sodium laureth sulfate', 'isopentane', 'cocamidopropyl betaine', 'sorbitol', 'isopropyl palmitate', 'parfum', 'peg-120 methyl glucose dioleate', 'isobutane', 'guar hydroxypropultrimonium chloride', 'sodium benzoate', 'citric acid', 'castor oil', 'oryza sativa bran', 'glycerin', 'prunus cerasus (bitter cherry) extract', 'butylene glycol', 'alpha-isomethyl ionone', 'benzyl alcohol', 'benzyl salicylate', 'butylphenyl methylpropional', 'cinnamyl alcohol', 'citronellol', 'coumarin', 'geraniol', 'hexyl cinnamal', 'linalool']",£8.50
Molton Brown Jasmine & Sun Rose Bath & Shower Gel,https://www.lookfantastic.com/molton-brown-jasmine-sun-rose-bath-shower-gel/11835660.html,Body Wash,"['sodium laureth sulfate', 'cocamidopropyl betaine', 'parfum', 'propylene glycol', 'laureth-7', 'glycerin', 'sodium chloride', 'coco-glucoside', 'polyquaternium-7', 'lonicera caprifolium (melsuckle) flower extract', 'lonicera japonica (melsuckle) flower extract', 'caprylyl glycol', 'hydrogenated palm glycerides citrate', 'ethylhexyl salicylate', 'limonene', 'linalool', 'geraniol', 'hydroxycitronellal', 'tetrasodium glutamate diacetate', 'tocopherol', 'sodium phytate', 'alcohol denat', 'phenoxyethanol', 'sodium benzoate', 'citric acid', 'sodium hydroxide', 'butyl methoxydibenzoylmethane', 'diethylhexyl syringylidenemalonate', 'peg-150 pentaerythrityl tetrastearate', 'ppg-2 hydroxyethyl cocamide', 'ci 14700', 'ci 19140']",£22.00
